DATAVERIFICACAO;RLD_ID;SERVIÇO;IDFISCAL;FISCAL;IDMOTORISTA;MOTORISTA;COD_PROPR;NOMEFANTASIA;NR_CGC_INDICE;CODITEM;DT_HORA_VERIF;DESC_ITEM;NR_SERIE;NR_INMETRO;ESPECIE;INDICEDOC;RESULTADO;ENDERECO_COMPLETO;REGIONAL
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;265208;POSTO BRIET;56150907;372;01/08/2018 11:19;Bomba medidora p/comb.vazão > 20 até 100 L/min.;gl4431;5976623;BOMBAS MEDIDORAS;56150907;Sem Verif.; OSWALDO CRUZ, S/N - BRIETT - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;265208;POSTO BRIET;56150907;372;01/08/2018 11:19;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GL4431;5976624;BOMBAS MEDIDORAS;56150907;Sem Verif.; OSWALDO CRUZ, S/N - BRIETT - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;270581;AUTO POSTO FARAO;3987303;372;01/08/2018 11:21;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2837;13292630;BOMBAS MEDIDORAS;3987303;Aprovado; ITAGUAÇÚ, 4020 - PARQUE RESIDENCIAL ITAGUASSU - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;270581;AUTO POSTO FARAO;3987303;372;01/08/2018 11:31;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2835;13292633;BOMBAS MEDIDORAS;3987303;Aprovado; ITAGUAÇÚ, 4020 - PARQUE RESIDENCIAL ITAGUASSU - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;270581;AUTO POSTO FARAO;3987303;372;01/08/2018 11:39;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2835;13292634;BOMBAS MEDIDORAS;3987303;Aprovado; ITAGUAÇÚ, 4020 - PARQUE RESIDENCIAL ITAGUASSU - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;265208;POSTO BRIET;56150907;372;01/08/2018 11:45;Bomba medidora p/comb.vazão > 20 até 100 L/min.;CI 2779;5976620;BOMBAS MEDIDORAS;56150907;Aprovado; OSWALDO CRUZ, S/N - BRIETT - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;270581;AUTO POSTO FARAO;3987303;372;01/08/2018 11:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2835;13292632;BOMBAS MEDIDORAS;3987303;Aprovado; ITAGUAÇÚ, 4020 - PARQUE RESIDENCIAL ITAGUASSU - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;270581;AUTO POSTO FARAO;3987303;372;01/08/2018 12:02;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2835;13292631;BOMBAS MEDIDORAS;3987303;Interditado; ITAGUAÇÚ, 4020 - PARQUE RESIDENCIAL ITAGUASSU - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 13:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130966;1510479;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 13:57;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130966;12842127;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:09;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15366;5614160;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130968;11979491;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:12;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15366;5614159;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:13;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130968;11979492;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:17;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130969;983841;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:24;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130969;983840;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:31;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15381;5856675;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:32;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130967;6362725;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15371;5856671;BOMBAS MEDIDORAS;3002544;Reprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:36;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130967;6362724;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15363;13735001;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15363;13735002;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:41;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130970;11979493;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:47;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15380;5856673;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:47;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130970;1510481;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15380;5856674;BOMBAS MEDIDORAS;3002544;Aprovado; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15381;5856676;BOMBAS MEDIDORAS;3002544;Sem Verif.; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1864513;Periódica;411;JOSE ETORE DE CONTI;1697;PAULO ROBERTO DIAS RAMOS;276601;POSTO MIKILIM;3002544;372;01/08/2018 14:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;15371;5856672;BOMBAS MEDIDORAS;3002544;Sem Verif.; OSWALDO CRUZ, S/N - ESTRADA NOVA - SÃO LUIZ DO PARAITINGA - CEP: 12140000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:52;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130971;1510483;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/08/2018;1863682;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1790;REGINALDO TOLEDO RAMOS;1064111;PRINCESA DO VALE AUTO POSTO & SERVIÇOS LTDA;11568323;372;01/08/2018 14:58;Bomba medidora p/comb.vazão > 20 até 100 L/min.;130971;11979494;BOMBAS MEDIDORAS;11568323;Aprovado; ITAGUAÇÚ, 1616 - SAO SEBASTIAO - APARECIDA - CEP: 12570000;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:15;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612949;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:18;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612950;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:21;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612951;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:28;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612952;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:31;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612953;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:54;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612931;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 09:59;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612932;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 09:59;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0681A;10054510;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:02;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0681B;10054511;BOMBAS MEDIDORAS;5066944;Reprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:02;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612933;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:05;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0681C;10054512;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612934;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:08;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612935;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:09;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0681D;10054513;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:12;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29090914;11612936;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:15;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29120914;11612954;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:19;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0679;10054514;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:24;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0679B;10054515;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:30;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29110914;11612943;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:33;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29110914;11612944;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29110914;11612945;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872616;Periódica;491;JOSE LUIZ FERREIRA PINTO;1852;FABIO LUIS RAMOS;611412;AUTO POSTO AGUIA DE FOGO;3153309;372;01/10/2018 10:39;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 5849;11980051;BOMBAS MEDIDORAS;3153309;Aprovado; PROFESSOR DOUTOR JOSE LUIZ CEMBRANELLI, 1680 - PQ TRES MARIAS - TAUBATÉ - CEP: 12081010;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872550;Periódica;493;MARCELO DE ALMEIDA E SILVA;2209;DURVAL MONTEIRO DE GODOI FILHO;122431;AUTO POSTO SÃO MIGUEL;5066944;372;01/10/2018 10:41;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GF 0677;10054519;BOMBAS MEDIDORAS;5066944;Aprovado; PROFESSORA OLINDA DE ALMEIDA MERCADANTE, 427 - PQ STO ANTONIO - JACAREÍ - CEP: 12316550;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872616;Periódica;491;JOSE LUIZ FERREIRA PINTO;1852;FABIO LUIS RAMOS;611412;AUTO POSTO AGUIA DE FOGO;3153309;372;01/10/2018 10:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 5849;11980050;BOMBAS MEDIDORAS;3153309;Aprovado; PROFESSOR DOUTOR JOSE LUIZ CEMBRANELLI, 1680 - PQ TRES MARIAS - TAUBATÉ - CEP: 12081010;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872616;Periódica;491;JOSE LUIZ FERREIRA PINTO;1852;FABIO LUIS RAMOS;611412;AUTO POSTO AGUIA DE FOGO;3153309;372;01/10/2018 10:49;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6848;11980053;BOMBAS MEDIDORAS;3153309;Aprovado; PROFESSOR DOUTOR JOSE LUIZ CEMBRANELLI, 1680 - PQ TRES MARIAS - TAUBATÉ - CEP: 12081010;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:49;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29110914;11612947;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872616;Periódica;491;JOSE LUIZ FERREIRA PINTO;1852;FABIO LUIS RAMOS;611412;AUTO POSTO AGUIA DE FOGO;3153309;372;01/10/2018 10:53;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6848;11980052;BOMBAS MEDIDORAS;3153309;Aprovado; PROFESSOR DOUTOR JOSE LUIZ CEMBRANELLI, 1680 - PQ TRES MARIAS - TAUBATÉ - CEP: 12081010;SÃO JOSÉ DOS CAMPOS
01/10/2018;1872537;Periódica;472;ALEXANDRE ABREU FONSECA;2174;AMARILDO BRAGA;428123;POSTO DA GRUTA;60190873;372;01/10/2018 10:54;Bomba medidora p/comb.vazão > 20 até 100 L/min.;29110914;11612948;BOMBAS MEDIDORAS;60190873;Aprovado; DEPUTADO BENEDITO MATARAZZO, 4229 - JARDIM DAS INDUSTRIAS - SÃO JOSÉ DOS CAMPOS - CEP: 12246840;SÃO JOSÉ DOS CAMPOS
